session_id,total_clicks,avg_price,total_spent,max_price,min_price,unique_pages,max_page,country,unique_products,unique_categories,product_exploration_ratio,page_progression_ratio,conversion,revenue
21352,13,40.61538461538461,528,82,28,4,5,29,13,2,1.0,1.25,1,528
21353,9,49.77777777777778,448,82,28,3,3,29,9,3,1.0,1.0,0,448
21354,13,39.76923076923077,517,62,28,3,4,29,13,3,1.0,1.3333333333333333,0,517
21355,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21356,4,41.75,167,43,38,1,1,29,3,2,0.75,1.0,0,167
21357,23,44.869565217391305,1032,82,23,4,4,29,23,3,1.0,1.0,0,1032
21358,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
21359,3,39.666666666666664,119,43,38,2,3,29,3,2,1.0,1.5,0,119
21360,4,59.75,239,82,48,2,2,29,4,3,1.0,1.0,0,239
21361,7,39.42857142857143,276,48,33,1,1,29,4,2,0.5714285714285714,1.0,0,276
21362,5,41.8,209,52,38,1,1,29,5,2,1.0,1.0,0,209
21363,6,50.166666666666664,301,72,38,1,1,29,6,2,1.0,1.0,0,301
21364,5,55.2,276,67,43,2,2,29,5,1,1.0,1.0,0,276
21365,4,50.0,200,67,33,3,4,29,4,2,1.0,1.3333333333333333,0,200
21366,4,50.25,201,82,38,2,5,29,4,2,1.0,2.5,1,201
21367,5,50.6,253,72,28,1,1,29,5,2,1.0,1.0,0,253
21368,2,48.0,96,48,48,2,5,29,2,2,1.0,2.5,1,96
21369,3,50.0,150,57,43,3,4,29,3,2,1.0,1.3333333333333333,0,150
21370,2,40.5,81,48,33,2,4,29,2,1,1.0,2.0,0,81
21371,2,49.0,98,60,38,2,2,29,2,1,1.0,1.0,0,98
21372,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21373,6,41.833333333333336,251,52,28,1,1,29,4,3,0.6666666666666666,1.0,0,251
21374,1,28.0,28,28,28,1,1,24,1,1,1.0,1.0,0,28
21375,2,45.5,91,48,43,1,1,29,2,1,1.0,1.0,0,91
21376,3,43.0,129,48,33,1,1,29,3,1,1.0,1.0,0,129
21377,4,41.5,166,72,28,1,1,29,4,3,1.0,1.0,0,166
21378,5,44.8,224,62,38,1,1,29,4,2,0.8,1.0,0,224
21379,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21380,4,36.75,147,43,28,2,4,29,4,2,1.0,2.0,0,147
21381,6,40.333333333333336,242,62,28,4,4,29,6,2,1.0,1.0,0,242
21382,3,52.666666666666664,158,62,48,2,5,29,2,2,0.6666666666666666,2.5,1,158
21383,16,48.5,776,77,28,3,3,29,15,4,0.9375,1.0,0,776
21384,6,49.166666666666664,295,67,33,1,1,29,6,3,1.0,1.0,0,295
21385,5,40.0,200,43,38,2,2,29,3,1,0.6,1.0,0,200
21387,5,37.0,185,43,28,3,5,29,5,1,1.0,1.6666666666666667,1,185
21388,4,42.75,171,62,28,3,3,29,4,3,1.0,1.0,0,171
21389,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21390,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21391,4,56.0,224,67,33,1,1,29,3,2,0.75,1.0,0,224
21392,1,72.0,72,72,72,1,1,29,1,1,1.0,1.0,0,72
21393,9,43.333333333333336,390,67,28,1,1,29,9,2,1.0,1.0,0,390
21394,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
21395,3,33.0,99,43,28,3,4,16,3,1,1.0,1.3333333333333333,0,99
21396,23,41.95652173913044,965,62,28,4,5,29,23,4,1.0,1.25,1,965
21397,35,41.17142857142857,1441,62,18,3,3,9,33,3,0.9428571428571428,1.0,0,1441
21398,7,42.714285714285715,299,57,33,2,2,29,6,2,0.8571428571428571,1.0,0,299
21399,3,27.0,81,33,20,2,4,29,3,1,1.0,2.0,0,81
21400,9,43.22222222222222,389,62,28,3,3,29,9,2,1.0,1.0,0,389
21401,5,42.6,213,57,28,2,3,29,5,2,1.0,1.5,0,213
21402,12,47.5,570,67,28,3,4,29,11,2,0.9166666666666666,1.3333333333333333,0,570
21403,36,34.94444444444444,1258,48,23,5,5,29,35,2,0.9722222222222222,1.0,1,1258
21404,6,48.333333333333336,290,67,28,1,1,29,6,2,1.0,1.0,0,290
21405,3,41.0,123,52,33,2,3,29,3,3,1.0,1.5,0,123
21406,5,39.8,199,57,28,3,4,29,5,3,1.0,1.3333333333333333,0,199
21407,2,45.0,90,62,28,2,2,29,2,2,1.0,1.0,0,90
21408,1,48.0,48,48,48,1,2,29,1,1,1.0,2.0,0,48
21409,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21410,4,40.5,162,48,33,1,1,29,2,1,0.5,1.0,0,162
21411,4,46.5,186,62,38,1,1,46,4,1,1.0,1.0,0,186
21413,4,40.5,162,48,28,3,5,29,4,1,1.0,1.6666666666666667,1,162
21414,6,51.5,309,62,38,2,2,29,5,3,0.8333333333333334,1.0,0,309
21415,14,50.214285714285715,703,72,38,2,2,29,14,2,1.0,1.0,0,703
21416,2,25.5,51,28,23,1,1,46,2,2,1.0,1.0,0,51
21417,17,41.0,697,65,18,5,5,29,17,3,1.0,1.0,1,697
21418,6,38.833333333333336,233,48,28,2,2,29,6,2,1.0,1.0,0,233
21419,10,42.5,425,82,20,4,4,29,9,3,0.9,1.0,0,425
21420,2,52.0,104,52,52,1,1,29,2,1,1.0,1.0,0,104
21421,5,40.8,204,57,28,2,2,29,5,2,1.0,1.0,0,204
21422,1,72.0,72,72,72,1,1,29,1,1,1.0,1.0,0,72
21423,1,52.0,52,52,52,1,1,46,1,1,1.0,1.0,0,52
21424,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
21425,6,43.5,261,62,28,1,1,44,6,4,1.0,1.0,0,261
21426,8,44.0,352,62,28,1,1,29,8,1,1.0,1.0,0,352
21427,5,45.8,229,62,38,2,3,9,4,2,0.8,1.5,0,229
21428,3,54.0,162,62,38,1,1,29,3,1,1.0,1.0,0,162
21429,6,38.666666666666664,232,62,23,4,4,29,6,2,1.0,1.0,0,232
21430,2,47.5,95,57,38,2,2,43,2,1,1.0,1.0,0,95
21431,10,36.9,369,57,23,3,3,29,10,1,1.0,1.0,0,369
21432,3,44.666666666666664,134,48,43,3,5,29,3,1,1.0,1.6666666666666667,1,134
21434,4,47.75,191,72,38,1,1,29,3,2,0.75,1.0,0,191
21435,6,57.166666666666664,343,67,38,2,2,29,6,1,1.0,1.0,0,343
21436,3,55.666666666666664,167,62,43,2,2,9,3,2,1.0,1.0,0,167
21437,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21438,3,47.666666666666664,143,67,38,1,1,9,3,1,1.0,1.0,0,143
21439,5,41.4,207,60,28,1,1,29,5,1,1.0,1.0,0,207
21440,25,43.92,1098,72,28,4,4,29,22,4,0.88,1.0,0,1098
21441,5,40.0,200,57,20,2,3,29,5,1,1.0,1.5,0,200
21442,12,44.583333333333336,535,62,28,3,3,29,11,2,0.9166666666666666,1.0,0,535
21444,3,39.333333333333336,118,52,33,3,3,29,3,3,1.0,1.0,0,118
21445,5,57.0,285,57,57,2,2,29,2,1,0.4,1.0,0,285
21446,22,37.09090909090909,816,62,23,3,3,29,21,3,0.9545454545454546,1.0,0,816
21447,2,52.5,105,62,43,1,1,29,2,1,1.0,1.0,0,105
21448,21,49.904761904761905,1048,82,23,3,3,9,18,3,0.8571428571428571,1.0,0,1048
21449,1,82.0,82,82,82,1,1,9,1,1,1.0,1.0,0,82
21450,2,38.0,76,43,33,1,1,9,2,1,1.0,1.0,0,76
21451,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21452,9,52.333333333333336,471,62,38,2,2,29,7,2,0.7777777777777778,1.0,0,471
21453,6,54.0,324,67,28,2,2,29,6,2,1.0,1.0,0,324
21454,18,43.5,783,82,20,4,4,29,18,3,1.0,1.0,0,783
21455,3,38.0,114,38,38,1,1,29,2,2,0.6666666666666666,1.0,0,114
21456,1,38.0,38,38,38,1,1,24,1,1,1.0,1.0,0,38
21457,4,46.5,186,62,28,1,1,29,4,3,1.0,1.0,0,186
21458,3,46.0,138,52,38,2,2,29,3,1,1.0,1.0,0,138
21459,1,38.0,38,38,38,1,1,24,1,1,1.0,1.0,0,38
21460,5,34.0,170,43,28,1,1,9,5,1,1.0,1.0,0,170
21461,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21462,3,54.0,162,62,38,1,1,29,2,1,0.6666666666666666,1.0,0,162
21463,2,38.0,76,38,38,1,1,29,2,1,1.0,1.0,0,76
21464,3,36.333333333333336,109,43,28,2,2,29,3,1,1.0,1.0,0,109
21465,2,52.5,105,57,48,2,4,29,2,2,1.0,2.0,0,105
21467,8,45.875,367,82,28,3,3,29,8,3,1.0,1.0,0,367
21468,7,48.57142857142857,340,62,38,1,1,21,5,3,0.7142857142857143,1.0,0,340
21469,4,55.0,220,62,43,2,3,29,4,1,1.0,1.5,0,220
21470,2,50.0,100,62,38,1,1,29,2,1,1.0,1.0,0,100
21471,5,50.6,253,67,33,3,3,29,5,3,1.0,1.0,0,253
21472,9,45.55555555555556,410,72,33,1,1,9,9,2,1.0,1.0,0,410
21473,4,54.25,217,62,33,2,2,29,4,1,1.0,1.0,0,217
21474,1,38.0,38,38,38,1,3,9,1,1,1.0,3.0,0,38
21475,4,51.25,205,62,38,1,1,29,4,1,1.0,1.0,0,205
21476,2,43.0,86,48,38,1,1,29,2,2,1.0,1.0,0,86
21477,5,49.6,248,67,38,2,2,29,5,1,1.0,1.0,0,248
21478,1,28.0,28,28,28,1,4,29,1,1,1.0,4.0,0,28
21479,6,47.666666666666664,286,67,33,2,2,29,6,2,1.0,1.0,0,286
21480,6,52.333333333333336,314,57,48,2,4,29,5,1,0.8333333333333334,2.0,0,314
21481,10,41.4,414,57,33,5,5,29,10,2,1.0,1.0,1,414
21482,2,40.5,81,43,38,1,1,29,2,2,1.0,1.0,0,81
21483,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21484,7,33.57142857142857,235,52,23,1,1,29,7,3,1.0,1.0,0,235
21485,11,46.90909090909091,516,67,20,3,4,9,11,3,1.0,1.3333333333333333,0,516
21486,49,36.83673469387755,1805,65,23,5,5,29,40,2,0.8163265306122449,1.0,1,1805
21487,3,38.0,114,43,28,2,2,29,2,1,0.6666666666666666,1.0,0,114
21488,19,45.578947368421055,866,67,28,3,3,29,19,3,1.0,1.0,0,866
21489,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
21490,2,38.0,76,43,33,2,4,29,2,1,1.0,2.0,0,76
21491,2,38.0,76,48,28,1,3,29,2,1,1.0,3.0,0,76
21492,5,40.8,204,57,23,3,4,29,5,1,1.0,1.3333333333333333,0,204
21493,3,59.0,177,72,43,1,1,29,3,1,1.0,1.0,0,177
21494,14,47.642857142857146,667,82,33,3,4,29,14,4,1.0,1.3333333333333333,0,667
21495,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
21496,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21497,2,25.5,51,28,23,1,1,29,2,1,1.0,1.0,0,51
21498,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21499,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
21500,11,44.09090909090909,485,62,33,2,2,29,11,3,1.0,1.0,0,485
21501,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21502,7,45.57142857142857,319,67,28,2,3,29,7,4,1.0,1.5,0,319
21503,1,72.0,72,72,72,1,1,29,1,1,1.0,1.0,0,72
21504,6,48.666666666666664,292,57,43,2,2,29,4,3,0.6666666666666666,1.0,0,292
21505,2,50.0,100,57,43,1,2,29,2,1,1.0,2.0,0,100
21508,4,51.5,206,62,48,2,3,29,4,2,1.0,1.5,0,206
21509,36,41.916666666666664,1509,82,28,5,5,29,31,4,0.8611111111111112,1.0,1,1509
21510,3,53.666666666666664,161,57,52,2,2,29,3,1,1.0,1.0,0,161
21511,3,59.0,177,82,33,2,2,29,3,2,1.0,1.0,0,177
21512,13,46.46153846153846,604,82,28,4,5,29,13,3,1.0,1.25,1,604
21513,3,43.0,129,48,38,1,1,29,3,3,1.0,1.0,0,129
21514,18,42.44444444444444,764,62,28,2,2,46,15,3,0.8333333333333334,1.0,0,764
21515,17,45.88235294117647,780,72,33,3,4,29,17,4,1.0,1.3333333333333333,0,780
21516,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21517,20,42.05,841,72,23,4,5,29,19,4,0.95,1.25,1,841
21518,1,43.0,43,43,43,1,4,29,1,1,1.0,4.0,0,43
21519,3,47.666666666666664,143,62,38,1,1,29,3,2,1.0,1.0,0,143
21520,2,60.0,120,72,48,1,1,29,2,2,1.0,1.0,0,120
21522,5,53.2,266,62,33,5,5,29,5,3,1.0,1.0,1,266
21523,7,42.857142857142854,300,52,33,2,2,29,5,3,0.7142857142857143,1.0,0,300
21524,2,54.5,109,57,52,1,1,29,2,1,1.0,1.0,0,109
21525,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
21526,4,46.5,186,57,43,1,1,29,4,2,1.0,1.0,0,186
21527,4,48.75,195,57,38,2,2,9,4,2,1.0,1.0,0,195
21528,3,57.0,171,62,52,2,2,29,3,2,1.0,1.0,0,171
21530,3,42.0,126,60,28,2,2,29,3,2,1.0,1.0,0,126
21531,2,51.5,103,65,38,1,1,29,2,1,1.0,1.0,0,103
21532,4,45.0,180,57,33,3,4,29,4,3,1.0,1.3333333333333333,0,180
21533,9,50.333333333333336,453,72,38,2,2,29,9,2,1.0,1.0,0,453
21535,6,44.333333333333336,266,57,23,2,2,29,6,2,1.0,1.0,0,266
21536,2,64.5,129,67,62,1,1,29,2,1,1.0,1.0,0,129
21537,5,46.8,234,72,38,1,1,29,5,1,1.0,1.0,0,234
21538,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
21539,8,42.25,338,62,28,1,1,29,7,2,0.875,1.0,0,338
21540,29,38.6551724137931,1121,72,23,1,1,29,28,4,0.9655172413793104,1.0,0,1121
21541,3,49.333333333333336,148,82,28,2,3,29,3,1,1.0,1.5,0,148
21542,1,28.0,28,28,28,1,2,29,1,1,1.0,2.0,0,28
21543,4,45.0,180,57,28,3,4,29,4,2,1.0,1.3333333333333333,0,180
21545,26,40.88461538461539,1063,62,20,4,4,29,19,3,0.7307692307692307,1.0,0,1063
21546,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
21548,2,38.0,76,38,38,2,2,29,2,1,1.0,1.0,0,76
21549,3,54.0,162,67,38,1,1,29,3,1,1.0,1.0,0,162
21550,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
21551,2,30.5,61,33,28,2,2,29,2,1,1.0,1.0,0,61
21552,2,43.0,86,48,38,1,1,29,2,1,1.0,1.0,0,86
21553,5,56.2,281,67,38,1,1,9,4,2,0.8,1.0,0,281
21554,3,46.0,138,62,33,1,1,29,3,1,1.0,1.0,0,138
21555,4,40.25,161,57,28,1,1,29,4,3,1.0,1.0,0,161
21556,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
21557,11,55.45454545454545,610,67,23,3,3,29,11,3,1.0,1.0,0,610
21558,14,40.57142857142857,568,60,26,3,3,29,10,2,0.7142857142857143,1.0,0,568
21559,13,44.61538461538461,580,67,23,5,5,29,13,3,1.0,1.0,1,580
21560,1,62.0,62,62,62,1,3,29,1,1,1.0,3.0,0,62
21561,4,52.25,209,62,38,1,1,29,4,1,1.0,1.0,0,209
21562,6,35.5,213,43,23,3,4,29,6,1,1.0,1.3333333333333333,0,213
21563,10,45.9,459,62,33,2,2,29,10,4,1.0,1.0,0,459
21564,3,38.0,114,48,33,2,2,29,3,2,1.0,1.0,0,114
21565,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
21566,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21568,3,41.0,123,57,23,2,2,29,3,1,1.0,1.0,0,123
21569,4,44.25,177,48,33,3,4,29,3,1,0.75,1.3333333333333333,0,177
21570,5,33.0,165,38,28,3,4,29,5,3,1.0,1.3333333333333333,0,165
21571,6,33.666666666666664,202,52,23,1,1,44,5,3,0.8333333333333334,1.0,0,202
21572,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21573,2,33.0,66,33,33,2,4,29,2,2,1.0,2.0,0,66
21574,8,50.0,400,62,26,3,3,29,8,4,1.0,1.0,0,400
21576,2,33.0,66,38,28,1,1,29,2,1,1.0,1.0,0,66
21578,4,36.75,147,48,28,1,1,29,4,2,1.0,1.0,0,147
21579,5,34.0,170,48,23,2,2,29,5,2,1.0,1.0,0,170
21580,34,39.44117647058823,1341,65,28,5,5,29,32,3,0.9411764705882353,1.0,1,1341
21581,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
21585,8,42.125,337,62,28,3,4,24,8,3,1.0,1.3333333333333333,0,337
21586,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
21587,1,43.0,43,43,43,1,2,29,1,1,1.0,2.0,0,43
21588,2,43.0,86,43,43,1,1,17,1,1,0.5,1.0,0,86
21589,2,69.5,139,72,67,1,1,24,2,2,1.0,1.0,0,139
21590,13,52.84615384615385,687,82,23,4,4,16,10,4,0.7692307692307693,1.0,0,687
21591,12,41.75,501,62,28,1,1,29,12,4,1.0,1.0,0,501
21592,2,72.0,144,72,72,1,1,29,1,1,0.5,1.0,0,144
21593,5,32.0,160,48,23,1,1,9,5,1,1.0,1.0,0,160
21595,12,47.833333333333336,574,72,38,1,1,29,11,2,0.9166666666666666,1.0,0,574
21596,4,38.0,152,48,23,1,1,29,4,3,1.0,1.0,0,152
21597,7,41.57142857142857,291,48,28,1,1,29,6,2,0.8571428571428571,1.0,0,291
21598,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21599,3,59.0,177,67,43,2,2,29,3,1,1.0,1.0,0,177
21600,6,36.833333333333336,221,57,23,2,2,29,5,3,0.8333333333333334,1.0,0,221
21601,4,45.25,181,62,38,2,2,29,3,1,0.75,1.0,0,181
21602,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21603,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21604,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
21606,4,47.75,191,72,28,1,1,10,4,2,1.0,1.0,0,191
21607,9,42.44444444444444,382,62,26,3,3,29,6,4,0.6666666666666666,1.0,0,382
21608,3,34.666666666666664,104,38,33,1,1,29,3,2,1.0,1.0,0,104
21609,5,38.0,190,48,28,1,1,29,5,3,1.0,1.0,0,190
21610,8,40.875,327,57,28,4,4,9,7,1,0.875,1.0,0,327
21611,5,34.0,170,48,23,1,1,29,5,2,1.0,1.0,0,170
21612,7,40.714285714285715,285,62,28,4,4,21,7,4,1.0,1.0,0,285
21613,19,40.89473684210526,777,82,23,4,4,29,18,4,0.9473684210526315,1.0,0,777
21614,1,38.0,38,38,38,1,1,41,1,1,1.0,1.0,0,38
21615,3,34.666666666666664,104,48,28,1,1,9,2,1,0.6666666666666666,1.0,0,104
21616,31,39.806451612903224,1234,82,18,5,5,29,26,3,0.8387096774193549,1.0,1,1234
21617,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21618,13,43.15384615384615,561,67,26,3,3,29,13,4,1.0,1.0,0,561
21619,6,44.333333333333336,266,62,28,2,3,9,6,3,1.0,1.5,0,266
21620,1,38.0,38,38,38,1,1,34,1,1,1.0,1.0,0,38
21621,2,47.5,95,62,33,1,1,29,2,2,1.0,1.0,0,95
21622,13,41.92307692307692,545,62,26,3,4,29,13,3,1.0,1.3333333333333333,0,545
21623,49,34.61224489795919,1696,62,23,3,3,29,29,3,0.5918367346938775,1.0,0,1696
21624,3,52.333333333333336,157,62,38,3,4,29,3,3,1.0,1.3333333333333333,0,157
21625,3,57.0,171,67,52,1,1,9,2,1,0.6666666666666666,1.0,0,171
21626,3,42.666666666666664,128,72,28,2,3,29,2,2,0.6666666666666666,1.5,0,128
21627,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21628,20,35.8,716,60,20,4,4,29,17,3,0.85,1.0,0,716
21629,1,48.0,48,48,48,1,2,29,1,1,1.0,2.0,0,48
21630,2,37.0,74,48,26,2,3,29,2,1,1.0,1.5,0,74
21631,8,45.625,365,67,28,2,2,29,8,2,1.0,1.0,0,365
21632,7,41.42857142857143,290,57,33,4,5,29,7,3,1.0,1.25,1,290
21633,1,28.0,28,28,28,1,1,41,1,1,1.0,1.0,0,28
21634,1,48.0,48,48,48,1,1,9,1,1,1.0,1.0,0,48
21635,11,44.45454545454545,489,62,28,3,4,29,11,4,1.0,1.3333333333333333,0,489
21636,2,50.0,100,57,43,1,2,29,2,2,1.0,2.0,0,100
21637,11,58.54545454545455,644,82,38,2,2,29,8,3,0.7272727272727273,1.0,0,644
21638,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21639,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21640,2,33.0,66,38,28,2,3,29,2,2,1.0,1.5,0,66
21641,12,46.0,552,67,28,2,2,29,12,4,1.0,1.0,0,552
21642,24,46.791666666666664,1123,62,28,3,3,29,20,3,0.8333333333333334,1.0,0,1123
21644,2,38.0,76,38,38,2,3,29,2,2,1.0,1.5,0,76
21645,9,38.77777777777778,349,52,26,3,3,29,8,3,0.8888888888888888,1.0,0,349
21646,8,40.25,322,62,28,2,4,29,7,4,0.875,2.0,0,322
21647,4,57.0,228,62,52,1,1,29,2,1,0.5,1.0,0,228
21648,3,39.666666666666664,119,43,38,1,1,27,3,1,1.0,1.0,0,119
21649,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21650,2,35.5,71,38,33,1,1,29,2,2,1.0,1.0,0,71
21651,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21652,4,41.75,167,48,33,3,5,29,4,2,1.0,1.6666666666666667,1,167
21653,4,36.75,147,43,33,2,3,29,3,1,0.75,1.5,0,147
21654,6,46.0,276,62,38,2,2,29,6,3,1.0,1.0,0,276
21655,2,38.0,76,38,38,1,1,29,2,1,1.0,1.0,0,76
21656,5,41.8,209,57,28,1,1,29,5,3,1.0,1.0,0,209
21657,5,39.0,195,43,38,2,2,29,3,1,0.6,1.0,0,195
21658,5,48.6,243,67,38,2,2,29,4,2,0.8,1.0,0,243
21659,2,38.0,76,48,28,1,1,29,2,1,1.0,1.0,0,76
21660,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21661,4,63.25,253,67,57,2,2,29,3,1,0.75,1.0,0,253
21662,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
21663,3,42.666666666666664,128,62,28,1,1,29,3,1,1.0,1.0,0,128
21664,2,52.5,105,62,43,1,1,29,2,1,1.0,1.0,0,105
21665,7,42.714285714285715,299,62,28,2,3,29,7,1,1.0,1.5,0,299
21666,4,55.0,220,62,43,1,2,29,4,1,1.0,2.0,0,220
21667,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21670,5,31.0,155,43,28,3,4,29,5,2,1.0,1.3333333333333333,0,155
21671,3,58.666666666666664,176,67,52,2,2,29,3,1,1.0,1.0,0,176
21672,3,54.0,162,72,33,1,1,29,3,3,1.0,1.0,0,162
21673,10,38.5,385,48,28,4,5,29,10,2,1.0,1.25,1,385
21674,8,45.75,366,62,28,4,5,29,8,3,1.0,1.25,1,366
21675,3,55.666666666666664,167,67,38,1,1,29,3,1,1.0,1.0,0,167
21676,3,49.0,147,57,38,2,2,29,3,1,1.0,1.0,0,147
21677,16,42.125,674,82,28,3,3,29,15,4,0.9375,1.0,0,674
21678,17,44.529411764705884,757,67,28,2,3,29,14,3,0.8235294117647058,1.5,0,757
21680,5,44.8,224,62,23,1,1,29,5,3,1.0,1.0,0,224
21681,2,28.0,56,33,23,2,2,29,2,2,1.0,1.0,0,56
21682,29,45.03448275862069,1306,67,28,4,4,29,23,4,0.7931034482758621,1.0,0,1306
21683,2,55.0,110,82,28,1,1,29,2,1,1.0,1.0,0,110
21685,9,38.77777777777778,349,60,28,3,4,29,9,2,1.0,1.3333333333333333,0,349
21686,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21687,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21688,8,46.75,374,72,28,1,1,29,8,1,1.0,1.0,0,374
21689,3,51.666666666666664,155,62,33,2,4,29,3,2,1.0,2.0,0,155
21690,5,54.2,271,62,38,1,1,29,5,3,1.0,1.0,0,271
21691,8,52.625,421,82,38,1,1,29,8,1,1.0,1.0,0,421
21692,2,52.5,105,67,38,2,3,29,2,2,1.0,1.5,0,105
21693,2,52.5,105,67,38,1,1,29,2,1,1.0,1.0,0,105
21694,2,62.0,124,67,57,2,2,29,2,1,1.0,1.0,0,124
21695,1,33.0,33,33,33,1,3,29,1,1,1.0,3.0,0,33
21696,1,20.0,20,20,20,1,3,29,1,1,1.0,3.0,0,20
21697,5,52.6,263,72,38,1,1,29,5,2,1.0,1.0,0,263
21698,3,44.333333333333336,133,62,33,2,2,29,3,2,1.0,1.0,0,133
21699,1,57.0,57,57,57,1,3,29,1,1,1.0,3.0,0,57
21700,21,40.23809523809524,845,62,23,5,5,29,19,3,0.9047619047619048,1.0,1,845
21701,2,55.0,110,62,48,2,2,29,2,2,1.0,1.0,0,110
21702,7,46.42857142857143,325,82,33,3,5,29,6,2,0.8571428571428571,1.6666666666666667,1,325
21703,2,55.0,110,62,48,1,1,29,2,2,1.0,1.0,0,110
21704,42,42.666666666666664,1792,82,23,3,3,29,42,3,1.0,1.0,0,1792
21705,2,56.5,113,65,48,1,1,29,2,1,1.0,1.0,0,113
21706,19,38.89473684210526,739,67,28,5,5,29,18,4,0.9473684210526315,1.0,1,739
21707,7,36.57142857142857,256,48,23,4,5,29,7,3,1.0,1.25,1,256
21708,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21709,12,41.583333333333336,499,67,28,4,5,29,12,4,1.0,1.25,1,499
21710,4,57.25,229,82,43,1,1,29,3,2,0.75,1.0,0,229
21711,7,51.57142857142857,361,62,33,2,2,29,7,1,1.0,1.0,0,361
21712,10,45.6,456,57,38,2,2,29,10,1,1.0,1.0,0,456
21713,4,54.25,217,62,43,1,1,29,4,2,1.0,1.0,0,217
21714,29,47.41379310344828,1375,67,33,3,3,44,26,3,0.896551724137931,1.0,0,1375
21715,5,41.0,205,48,33,1,1,29,4,2,0.8,1.0,0,205
21716,2,45.0,90,52,38,1,1,29,2,1,1.0,1.0,0,90
21717,5,31.0,155,38,23,2,4,29,5,1,1.0,2.0,0,155
21718,4,38.0,152,38,38,2,2,29,4,1,1.0,1.0,0,152
21719,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
21720,6,39.666666666666664,238,48,28,3,3,29,6,1,1.0,1.0,0,238
21721,18,46.111111111111114,830,82,28,3,5,29,15,3,0.8333333333333334,1.6666666666666667,1,830
21722,1,43.0,43,43,43,1,1,46,1,1,1.0,1.0,0,43
21723,7,51.0,357,67,38,3,4,29,7,2,1.0,1.3333333333333333,0,357
21724,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
21725,2,30.5,61,33,28,1,1,29,2,2,1.0,1.0,0,61
21726,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
21727,2,40.5,81,48,33,1,4,29,2,1,1.0,4.0,0,81
21728,1,48.0,48,48,48,1,4,29,1,1,1.0,4.0,0,48
21729,4,45.0,180,62,28,3,3,29,3,2,0.75,1.0,0,180
21730,4,46.5,186,82,28,1,1,29,4,1,1.0,1.0,0,186
